name,telephone,address,metro_line,metro_line_1,metro_line_2,metro_line_3,metro_line_4,metro_line_5,metro_line_7,metro_line_9,metro_line_11,coordinate,X,Y,price_with_unit,price,district,subdistrict,room_type,room_area,room_height,room_fase_to
莲花  家具家电全 紧邻地铁站 可月付,https://sz.zu.anjuke.com/fangyuan/1161784195,深圳市福田区莲花红荔路长福花园,2/3号线,Null,2,3,Null,Null,Null,Null,Null,"114.071550,22.547257",114.07155,22.547257,2340元/月,2340,福田,莲花,1室1厅,24平米,17/22层,朝南
绿色家园蛋壳公寓直租 免费WiFi 随时看房 无中介,https://sz.zu.anjuke.com/fangyuan/1161361058,深圳市龙岗区李朗丹农路1号绿色家园,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.160421,22.647665",114.160421,22.647665,1270元/月,1270,龙岗,李朗,3室1厅,17平米,19/21层,朝东
倚龙华庭  精装三房  拎包入住 家私全齐 看房方便,https://sz.zu.anjuke.com/fangyuan/1158439387,深圳市龙岗区丹竹头龙岗大道倚龙华庭,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.137029,22.613395",114.137029,22.613395,4500元/月,4500,龙岗,丹竹头,3室2厅,86平米,12/25层,朝南
景蜜村 良心房东 免费WiFi 拎包入住 无中介 景田,https://sz.zu.anjuke.com/fangyuan/1161775523,深圳市福田区景田景田北三街景蜜村,2/9号线,Null,2,Null,Null,Null,Null,9,Null,"114.038630,22.555325",114.03863,22.555325,2190元/月,2190,福田,景田,1室1厅,26平米,19/24层,朝东
机场小区  南北通透 押一付一 房源 交通便利 景田,https://sz.zu.anjuke.com/fangyuan/1161772336,深圳市福田区景田景田西路3号机场小区,1/2/9号线,1,2,Null,Null,Null,Null,9,Null,"114.039819,22.550309",114.039819,22.550309,2390元/月,2390,福田,景田,1室1厅,25平米,18/23层,朝东
泰阳金桔苑蛋壳公寓直租  交通便利 房价透明,https://sz.zu.anjuke.com/fangyuan/1163534507,深圳市龙岗区布吉樟富南路1号泰阳金桔苑,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.151734,22.603862",114.151734,22.603862,1850元/月,1850,龙岗,布吉,3室1厅,22平米,16/23层,朝东
整租公寓 1972元/月 家电齐全 西丽大学城站B出口,https://sz.zu.anjuke.com/fangyuan/1161151082,深圳市南山区桃源村红花北路众冠红花岭工业南区,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"113.966550,22.581272",113.96655,22.581272,1972元/月,1972,南山,桃源村,1室0厅,18平米,7/7层,朝南
翠苑大厦蛋壳公寓直租 智能门锁 通勤便利 无中介,https://sz.zu.anjuke.com/fangyuan/1161875140,深圳市罗湖区田贝太宁路111号翠苑大厦,3/5/7号线,Null,Null,3,Null,5,7,Null,Null,"114.137800,22.568652",114.1378,22.568652,1880元/月,1880,罗湖,田贝,3室1厅,21平米,15/22层,朝东
茂业海雅旁青春家园*大三房，新装修，看房方便,https://sz.zu.anjuke.com/fangyuan/1161019213,深圳市南山区南油南海大道2718号青春家园,2/11号线,Null,2,Null,Null,Null,Null,Null,11,"113.928571,22.517109",113.928571,22.517109,9700元/月,9700,南山,南油,3室2厅,105平米,13/27层,东南
"理想公馆 上梅林卓悦双地铁73,复式商/住两用房公寓,",https://sz.zu.anjuke.com/fangyuan/1163470748,深圳市福田区梅林梅林路48号理想公馆,4/9号线,Null,Null,Null,4,Null,Null,9,Null,"114.061349,22.570227",114.061349,22.570227,16000元/月,16000,福田,梅林,3室1厅,90平米,20/36层,朝南
雅豪祥苑 室友无不良嗜好 免费WiFi 交通便利  龙岗中心,https://sz.zu.anjuke.com/fangyuan/1159537298,深圳市龙岗区龙岗中心城龙河路37号雅豪祥苑,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.257339,22.723839",114.257339,22.723839,1380元/月,1380,龙岗,龙岗中心城,3室1厅,17平米,16/18层,朝东
免费WiFi 紧邻地铁站 可月付 梅林,https://sz.zu.anjuke.com/fangyuan/1161873129,深圳市福田区梅林梅东三路2号水木澜山居,9号线,Null,Null,Null,Null,Null,Null,9,Null,"114.071558,22.571583",114.071558,22.571583,2290元/月,2290,福田,梅林,1室1厅,26平米,19/24层,朝北
爱榕园  返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1161874460,深圳市南山区蛇口工业九路3号爱榕园,2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.930564,22.500821",113.930564,22.500821,2100元/月,2100,南山,蛇口,3室1厅,17平米,9/20层,朝南
融景园7室 用我真诚的服务 包您满意！,https://sz.zu.anjuke.com/fangyuan/1162041041,深圳市宝安区宝安中心川安路融景园,1/5/11号线,1,Null,Null,Null,5,Null,Null,11,"113.889319,22.563923",113.889319,22.563923,18000元/月,18000,宝安,宝安中心,7室3厅,268平米,29/29层,朝南
玮鹏花园蛋壳公寓直租 家具齐全 环境优美 无中介,https://sz.zu.anjuke.com/fangyuan/1161417242,深圳市福田区上步振中路玮鹏花园(核电公寓),1/2/3/7号线,1,2,3,Null,Null,7,Null,Null,"114.093978,22.542046",114.093978,22.542046,1730元/月,1730,福田,上步,3室1厅,20平米,5/17层,朝东
科技园 少有四房出租马家龙小区 南北通透 家电全齐 可做宿舍,https://sz.zu.anjuke.com/fangyuan/1163414053,深圳市南山区南头艺园路83号马家龙小区,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.925612,22.550491",113.925612,22.550491,6800元/月,6800,南山,南头,4室2厅,100平米,4/8层,朝南
信和爱琴居蛋壳公寓直租 家具齐全 值得信赖 押一付一,https://sz.zu.anjuke.com/fangyuan/1161425007,深圳市龙岗区丹竹头深惠路303号信和爱琴居,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.135557,22.611705",114.135557,22.611705,1000元/月,1000,龙岗,丹竹头,3室1厅,16平米,15/17层,朝东
大梅沙万科天琴湾海景洋房出租 带60平米观海露台,https://sz.zu.anjuke.com/fangyuan/1158240561,深圳市盐田区梅沙盐梅路50号万科天琴湾,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.317590,22.599594",114.31759,22.599594,10000元/月,10000,盐田,梅沙,3室2厅,136平米,5/6层,南北
福园单身公寓 房源 免费WiFi 紧邻地铁站  南油,https://sz.zu.anjuke.com/fangyuan/1162104728,深圳市南山区南油向南路4号福园单身公寓,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.920104,22.506148",113.920104,22.506148,1530元/月,1530,南山,南油,3室1厅,20平米,10/22层,朝东
世纪广场 刚出靓盘！高性价比40平精装修,https://sz.zu.anjuke.com/fangyuan/1159668857,深圳市南山区南油东滨路4036号世纪广场,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.921683,22.507057",113.921683,22.507057,3000元/月,3000,南山,南油,1室1厅,40平米,8/16层,南北
彩天名苑，大单房，新装修，看房方便,https://sz.zu.anjuke.com/fangyuan/1163304836,深圳市福田区岗厦彩田路彩天名苑,1/2/3/4号线,1,2,3,4,Null,Null,Null,Null,"114.068437,22.537470",114.068437,22.53747,5000元/月,5000,福田,岗厦,1室1厅,44平米,11/32层,朝西
枫丹雅苑 室友无不良嗜好 免费WiFi 交通便利  香蜜湖,https://sz.zu.anjuke.com/fangyuan/1161727874,深圳市福田区香蜜湖侨香路枫丹雅苑,2号线,Null,2,Null,Null,Null,Null,Null,Null,"114.023236,22.553615",114.023236,22.553615,2050元/月,2050,福田,香蜜湖,1室1厅,29平米,14/19层,朝西
荔园新村 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1161516868,深圳市南山区南头艺园路168号荔园新村,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.928847,22.549882",113.928847,22.549882,2000元/月,2000,南山,南头,3室1厅,15平米,16/21层,朝南
汇宾广场  返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1160847673,深圳市南山区南油东滨路4325号汇宾广场,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.917421,22.509437",113.917421,22.509437,2000元/月,2000,南山,南油,3室1厅,16平米,16/21层,朝南
中海阳光玫瑰园蛋壳公寓直租 双周保洁 超大空间 押一付一,https://sz.zu.anjuke.com/fangyuan/1163521812,深圳市南山区前海前海路0333号中海阳光玫瑰园,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.896180,22.502571",113.89618,22.502571,1370元/月,1370,南山,前海,3室1厅,16平米,16/18层,朝东
"精致装修,保养很好,L型大阳台,高楼层看一线海景,安静舒心",https://sz.zu.anjuke.com/fangyuan/1160223834,深圳市南山区前海梦海大道前海壹号,1/5/11号线,1,Null,Null,Null,5,Null,Null,11,"113.899621,22.529463",113.899621,22.529463,1850元/月,1850,南山,前海,3室1厅,13平米,7/19层,朝南
学子荔园  客厅开阔 无中介 房源 包物业 西丽,https://sz.zu.anjuke.com/fangyuan/1162101756,深圳市南山区西丽官龙路10号学子荔园,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"113.945162,22.586705",113.945162,22.586705,1490元/月,1490,南山,西丽,3室1厅,18平米,15/17层,朝东
万科城蛋壳公寓直租 双周保洁 值得信赖 无中介,https://sz.zu.anjuke.com/fangyuan/1161334533,深圳市福田区景田香梅路2038号万科城市花园,2/9号线,Null,2,Null,Null,Null,Null,9,Null,"114.032469,22.556378",114.032469,22.556378,1240元/月,1240,福田,景田,3室1厅,15平米,17/19层,朝东
迷你新居 住的舒心 家具家电全 紧邻地铁站 可月付,https://sz.zu.anjuke.com/fangyuan/1161870293,深圳市福田区梅林泰科路1号迷你新居,2/9号线,Null,2,Null,Null,Null,Null,9,Null,"114.046057,22.562203",114.046057,22.562203,2320元/月,2320,福田,梅林,1室1厅,25平米,19/24层,朝北
天心花园 住的舒心 免费WiFi 拎包入住押一付一 梅林,https://sz.zu.anjuke.com/fangyuan/1158534902,深圳市福田区梅林梅华路221号天心花园,2/9号线,Null,2,Null,Null,Null,Null,9,Null,"114.043660,22.562820",114.04366,22.56282,1660元/月,1660,福田,梅林,3室1厅,20平米,11/23层,朝东
10086个赞 蛋壳3.0入驻深圳 近地铁包物业喜欢就来电吧,https://sz.zu.anjuke.com/fangyuan/1160535375,深圳市宝安区新安同和路60号中信楼,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.895003,22.578453",113.895003,22.578453,1600元/月,1600,宝安,新安,4室1厅,17平米,9/25层,朝南
天虹商场对面 佳华领汇精装三房看花园 可住家办公 随时看房,https://sz.zu.anjuke.com/fangyuan/1161607820,深圳市龙岗区坂田吉华路佳华领汇广场,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.058998,22.633313",114.058998,22.633313,5500元/月,5500,龙岗,坂田,3室2厅,100平米,29/31层,朝南
莲花阁  南北通透 押一付一 房源 随时看房 莲塘,https://sz.zu.anjuke.com/fangyuan/1162136174,深圳市罗湖区莲塘聚宝路莲花阁,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.169726,22.560729",114.169726,22.560729,1370元/月,1370,罗湖,莲塘,3室1厅,18平米,20/22层,朝东
艺术大厦 直租立减2200  精装修 带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1159540493,深圳市龙岗区布吉湖西路艺术大厦,3/5号线,Null,Null,3,Null,5,Null,Null,Null,"114.135253,22.606793",114.135253,22.606793,2000元/月,2000,龙岗,布吉,3室1厅,13平米,9/20层,朝南
香域中央花园蛋壳公寓直租 家具齐全 超大空间 押一付一,https://sz.zu.anjuke.com/fangyuan/1161441131,深圳市福田区农科中心农园路66号香域中央花园,2/7号线,Null,2,Null,Null,Null,7,Null,Null,"114.018144,22.549550",114.018144,22.54955,1760元/月,1760,福田,农科中心,3室1厅,18平米,6/18层,朝东
免费WiFi 紧邻地铁站 可月付 福永,https://sz.zu.anjuke.com/fangyuan/1158859130,深圳市宝安区福永福永大道怀德城市花园,11号线,Null,Null,Null,Null,Null,Null,Null,11,"113.820038,22.669227",113.820038,22.669227,1520元/月,1520,宝安,福永,3室1厅,17平米,5/17层,朝东
信和花园蛋壳公寓直租，押一付一，家具齐全，精装修，,https://sz.zu.anjuke.com/fangyuan/1158861739,深圳市龙岗区丹竹头龙岗大道信和花园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.135092,22.612546",114.135092,22.612546,1380元/月,1380,龙岗,丹竹头,3室1厅,16平米,21/23层,朝东
香榭里花园  精致小区 聆听鸟语花园  临近地铁、公园、学校,https://sz.zu.anjuke.com/fangyuan/1163330607,深圳市福田区农科中心丰田路2号香榭里花园,1/2/7/11号线,1,2,Null,Null,Null,7,Null,11,"114.019910,22.543754",114.01991,22.543754,10500元/月,10500,福田,农科中心,3室2厅,132平米,9/31层,南北
免费WiFi 紧邻地铁站 可月付 桃源居,https://sz.zu.anjuke.com/fangyuan/1159536351,深圳市宝安区桃源居臣田四路荣恒新苑,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.875379,22.594380",113.875379,22.59438,1470元/月,1470,宝安,桃源居,3室1厅,16平米,15/17层,朝东
友邻公寓  近地铁站 押一付一 房源 包物业 南油,https://sz.zu.anjuke.com/fangyuan/1162016921,深圳市南山区南山中心桃园路5号友邻公寓,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.929740,22.531345",113.92974,22.531345,1550元/月,1550,南山,南山中心,3室1厅,18平米,9/21层,朝东
扬马小区 房源真实 家具齐全 紧邻地铁站 没有坂田,https://sz.zu.anjuke.com/fangyuan/1159538815,深圳市龙岗区坂田坂雪岗大道扬马小区,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.072923,22.629305",114.072923,22.629305,2410元/月,2410,龙岗,坂田,1室0厅,12平米,6/25层,朝南
急租房源：温馨大三房，视野无敌，安静，看房随时方便,https://sz.zu.anjuke.com/fangyuan/1161872146,深圳市福田区皇岗福强路1014号恒福花园,1/4/7号线,1,Null,Null,4,Null,7,Null,Null,"114.067630,22.527073",114.06763,22.527073,2100元/月,2100,福田,皇岗,4室1厅,17平米,9/19层,朝南
免中介Fei  广博星海 全新翻装 全新家私家电3房放租,https://sz.zu.anjuke.com/fangyuan/1161304495,深圳市南山区后海工业七路广博星海华庭,2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.935822,22.494590",113.935822,22.49459,12000元/月,12000,南山,后海,3室2厅,98平米,14/18层,朝南
逸翠园蛋壳公寓直租 智能门锁 干净整洁 月付无压力,https://sz.zu.anjuke.com/fangyuan/1161336706,深圳市罗湖区田贝翠竹路1056号逸翠园,3/7号线,Null,Null,3,Null,Null,7,Null,Null,"114.130465,22.561567",114.130465,22.561567,1650元/月,1650,罗湖,田贝,3室1厅,19平米,5/17层,朝东
水木澜山居  客厅开阔 无中介 房价透明 包物业 梅林,https://sz.zu.anjuke.com/fangyuan/1162956237,深圳市福田区梅林梅东三路2号水木澜山居,9号线,Null,Null,Null,Null,Null,Null,9,Null,"114.071558,22.571583",114.071558,22.571583,1940元/月,1940,福田,梅林,3室1厅,22平米,11/18层,朝东
0中介 科技园 高层电梯 交通便利 家具齐全 包物业,https://sz.zu.anjuke.com/fangyuan/1160847671,深圳市南山区科技园科兴路科技园小区,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.943410,22.541803",113.94341,22.541803,1944元/月,1944,南山,科技园,3室1厅,14平米,7/25层,朝东
全海花园 立减2200元 直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1153698701,深圳市福田区新洲金地一路12号全海花园,3/7号线,Null,Null,3,Null,Null,7,Null,Null,"114.044207,22.516167",114.044207,22.516167,2100元/月,2100,福田,新洲,3室1厅,19平米,14/19层,朝东
众望楼蛋壳公寓直租 智能门锁 干净整洁 月付无压力,https://sz.zu.anjuke.com/fangyuan/1163508394,深圳市南山区西丽沙河西路3283号众望楼,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"113.953457,22.578362",113.953457,22.578362,1420元/月,1420,南山,西丽,3室1厅,15平米,21/23层,朝东
百.分.百公寓 1室1厅诚意出租,https://sz.zu.anjuke.com/fangyuan/1162324615,深圳市南山区南山中心南光路156号中润大厦,1/11号线,1,Null,Null,Null,Null,Null,Null,11,"113.928499,22.526069",113.928499,22.526069,7200元/月,7200,南山,南山中心,1室1厅,43平米,21/26层,朝西
华丽花园 带家私 真实图片 近地铁 包宽带 押一付一,https://sz.zu.anjuke.com/fangyuan/1158862809,深圳市罗湖区怡景华丽路1041号华丽花园,2/3/5号线,Null,2,3,Null,5,Null,Null,Null,"114.134047,22.550325",114.134047,22.550325,2180元/月,2180,罗湖,怡景,3室1厅,16平米,9/19层,朝南
怡乐花园 免费WiFi 紧邻地铁站 可月付 丹竹头,https://sz.zu.anjuke.com/fangyuan/1157879468,深圳市龙岗区丹竹头布澜路2号怡乐花园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.142901,22.620817",114.142901,22.620817,1020元/月,1020,龙岗,丹竹头,3室1厅,16平米,20/22层,朝东
长城盛世家园蛋壳公寓直租 双周保洁 干净整洁 房价透明,https://sz.zu.anjuke.com/fangyuan/1163517517,深圳市福田区莲花彩田路2-5号长城盛世家园(一期),3/4/9号线,Null,Null,3,4,Null,Null,9,Null,"114.066375,22.560416",114.066375,22.560416,1850元/月,1850,福田,莲花,3室1厅,21平米,12/19层,朝东
金晖大厦 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1160536292,深圳市南山区南油南海大道2087号金晖大厦,2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.924783,22.509154",113.924783,22.509154,2400元/月,2400,南山,南油,3室1厅,19平米,5/19层,朝南
水口花园蛋壳公寓直租  值得信赖 房价透明,https://sz.zu.anjuke.com/fangyuan/1161424262,深圳市宝安区新安前进一路水口花园,5号线,Null,Null,Null,Null,5,Null,Null,Null,"113.900067,22.575280",113.900067,22.57528,1180元/月,1180,宝安,新安,3室1厅,17平米,19/21层,朝东
金龙花园蛋壳公寓直租 家具齐全 通勤便利 性价比高,https://sz.zu.anjuke.com/fangyuan/1159198102,深圳市龙岗区丹竹头金坑北路7号金龙花园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.147080,22.618443",114.14708,22.618443,1640元/月,1640,龙岗,丹竹头,3室1厅,20平米,11/23层,朝东
海湾明珠花园蛋壳公寓直租，押一付一，双周保洁，精装修，,https://sz.zu.anjuke.com/fangyuan/1157517522,深圳市宝安区西乡西乡大道与新湾路交汇处海湾明珠花园,1/11号线,1,Null,Null,Null,Null,Null,Null,11,"113.860693,22.575073",113.860693,22.575073,1820元/月,1820,宝安,西乡,3室1厅,23平米,16/23层,朝东
家私電全齐 安靜舒適通风采光好 120平大3房 看湿地公园,https://sz.zu.anjuke.com/fangyuan/1161754856,深圳市罗湖区蔡屋围滨河路1005号中海天钻,1/2/9号线,1,2,Null,Null,Null,Null,9,Null,"114.107250,22.534609",114.10725,22.534609,16000元/月,16000,罗湖,蔡屋围,3室2厅,120平米,5/39层,南北
